SCREEN LINE,DIRECTION,NUMBER OF STATIONS,TOTAL VEHICLES,TOTAL PERSONS,TOTAL AUTO,TOTAL AUTO PERSONS,TOTAL LIGHT TRUCKS,TOTAL TRUCKS (EXCLUDING LIGHT TRUCKS),TOTAL TRANSIT,TOTAL TRANSIT PERSONS,TOTAL BUSES,TOTAL BUS PASSENGERS,TOTAL LOCAL BUSES,TOTAL LOCAL BUS PASSENGERS,TOTAL BICYCLES,TOTAL MOTORCYCLES,TOTAL SUBWAY PASSENGERS,TOTAL GO TRAIN PASSENGERS,TOTAL PEDESTRIANS
1035I Central Area Cordon East (Don River) (Inbound),North/South/West,17,33045,91800,29578,37500,2160,1012,780,54300,295,5036,151,3507,1050,0,34552,14712,0
1035O Central Area Cordon East (Don River) (Outbound),East/North/South,15,17770,26281,15417,17968,1199,909,605,8313,245,1842,138,915,321,0,6329,142,0
1058I Central Area Cordon North (Inbound),South,6,15184,61994,14150,17561,674,275,757,44433,85,1641,41,1080,457,0,42792,0,0
1058O Central Area Cordon North (Outbound),North,6,6551,29219,5817,6648,459,213,696,22571,62,280,43,172,195,0,22291,0,0
1059I Downtown Cordon North (Davenport Rd.) (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059O Downtown Cordon North (Davenport Rd.) (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1061I Downtown Core Cordon North-Dundas St (Inbound),South/West,11,4458,53353,3846,4456,350,141,781,48897,121,1434,72,989,145,0,47463,0,0
1061O Downtown Core Cordon North-Dundas St (Outbound),East/North,11,4464,15627,3848,4324,322,180,776,11303,114,603,68,461,75,0,10700,0,0
1062I Downtown Core Cordon South-Front St (Inbound),North,7,0,38031,0,0,0,0,317,38031,0,0,0,0,0,0,0,38031,0
1062O Downtown Core Cordon South-Front St (Outbound),South,3,0,371,0,0,0,0,110,371,0,0,0,0,0,0,0,371,0
1065I Downtown Core Cordon West-University Ave (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1065O Downtown Core Cordon West-University Ave (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066I Downtown Core Cordon East-Jarvis St (Inbound),West,8,10787,17964,9875,13305,516,224,172,4659,172,4659,96,3371,263,0,0,0,0
1066O Downtown Core Cordon East-Jarvis St (Outbound),East,8,4066,4852,3525,3614,261,142,138,1238,138,1238,90,1080,109,0,0,0,0
1070I Suburban West Boundary (Humber River) (Inbound),East/North/South,12,43361,90856,39317,46377,2729,931,907,44479,384,4576,168,2347,106,0,17113,22790,0
1070O Suburban West Boundary (Humber River ) (Outbound),North/South/West,11,27407,37067,23904,27880,2249,884,776,9187,370,4011,160,2229,117,0,4948,228,0
1071I Suburban North Boundary (Hwy 401 South) (Inbound),East/South,23,96982,141341,84282,99509,8693,2833,1793,41832,1174,12814,450,8636,144,0,25897,3121,0
1071O Suburban North Boundary (Hwy 401 South) (Outbound),North/West,21,76998,97897,68044,78429,5920,2010,1508,19468,1024,11141,449,7588,148,0,8327,0,0
1072I Suburban East Boundary (Uxbridge Subdivision) (Inbound),West,9,25883,56156,22185,27748,2608,538,815,28408,552,11803,346,10863,75,0,4817,11788,0
1072O Suburban East Boundary (Uxbridge Subdivision) (Outbound),East,8,12281,19159,10026,12064,1351,398,712,7095,506,4776,359,4033,42,0,2109,210,0
1081I Extended Core Cordon West (Inbound),East/South,19,28756,62385,25928,32930,1647,898,469,29455,283,6136,132,4156,458,0,0,23319,0
1081O Extended Core Cordon West (Outbound),North/West,18,20173,24904,18003,21727,1188,735,311,3177,247,2949,120,1522,186,0,0,228,0
1082I Extended Core Cordon North (South of Dundas St) (Inbound),South/West,14,9206,59036,8318,9945,552,197,799,49091,139,1628,72,989,268,0,47463,0,0
1082O Extended Core Cordon North (South of Dundas St) (Outbound),East/North,15,8039,19929,7029,8300,556,280,836,11629,174,929,68,461,185,0,10700,0,0
1083I Extended Core Cordon East (West of Jarvis) (Inbound),West,14,24127,47704,21938,28095,1160,783,377,19609,246,4897,124,3416,365,0,0,14712,0
1083O Extended Core Cordon East (West of Jarvis) (Outbound),East,12,13600,15385,11683,13693,1044,668,251,1692,205,1550,115,1152,178,0,0,142,0
1084I Downtown Cordon West (University Ave: Front-Davenport) (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084O Downtown Cordon West (University Ave: Front-Davenport) (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085I Downtown Cordon East (Jarvis: Front-Bloor) (Inbound),West,8,10787,17964,9875,13305,516,224,172,4659,172,4659,96,3371,263,0,0,0,0
1085O Downtown Cordon East (Jarvis: Front-Bloor) (Outbound),East,8,4066,4852,3525,3614,261,142,138,1238,138,1238,90,1080,109,0,0,0,0
1799I Central Area Cordon (After 1986)  (Inbound),East/North/South/West,47,82176,257195,74324,94234,4813,2275,2427,162961,764,15760,426,11648,2997,0,109170,38031,0
1799O Central Area Cordon (After 1986)  (Outbound),East/North/South/West,42,42084,82122,36791,42812,2782,1884,2033,39310,627,4615,357,2363,832,0,34325,370,0
1800I Extended Core Cordon (Inbound),East/South/West,47,62089,169125,56184,70970,3359,1878,1645,98155,668,12661,328,8561,1091,0,47463,38031,0
1800O Extended Core Cordon (Outbound),East/North/West,45,41812,60218,36715,43720,2788,1683,1398,16498,626,5428,303,3135,549,0,10700,370,0
1801I Metro Boundary Cordon (Inbound),East/South/West,72,224294,280128,197997,233089,16576,8285,1749,47039,1436,14868,262,963,145,0,0,32171,0
1801O Metro Boundary Cordon (Outbound),East/North/West,68,135502,146689,116500,134218,11068,6706,1338,12471,1228,11923,273,2768,164,0,0,548,0
1802I Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Inbound),East/North/South/West,44,166226,288353,145784,173634,14030,4302,3515,114719,2110,29193,964,21846,325,0,47827,37699,0
1802O Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Outbound),East/North/South/West,40,116686,154123,101974,118373,9520,3292,2996,35750,1900,19928,968,13850,307,0,15384,438,0
1803I Railway Cordon-CNR-CPR-Don River (Inbound),East/North/South/West,48,91700,264358,82122,104341,5829,2670,2742,160017,1079,20221,673,15998,2322,0,101765,38031,0
1803O Railway Cordon-CNR-CPR-Don River (Outbound),East/North/South/West,44,50077,95911,43145,51404,3825,2151,2368,44507,956,9737,635,6896,881,0,34400,370,0
1804I Downtown Cordon-University-Davenport-Jarvis-Front (Inbound),North/West,15,10787,55995,9875,13305,516,224,489,42690,172,4659,96,3371,263,0,0,38031,0
1804O Downtown Cordon-University-Davenport-Jarvis-Front (Outbound),East/South,11,4066,5223,3525,3614,261,142,248,1609,138,1238,90,1080,109,0,0,371,0
1806I Downtown Core Cordon-University-Dundas-Jarvis-Front (Inbound),North/South/West,26,15245,109348,13721,17761,866,365,1270,91587,293,6093,168,4360,408,0,47463,38031,0
1806O Downtown Core Cordon-University-Dundas-Jarvis-Front (Outbound),East/North/South,22,8530,20850,7373,7938,583,322,1024,12912,252,1841,158,1541,184,0,10700,371,0
1856I GO Rail (Inbound),East/North/South/West,36,0,169358,0,0,0,0,1487,169358,0,0,0,0,0,0,0,169358,0
1856O GO Rail (Outbound),East/South/West,13,0,1930,0,0,0,0,486,1930,0,0,0,0,0,0,0,1930,0
