SCREEN LINE,DIRECTION,NUMBER OF STATIONS,TOTAL VEHICLES,TOTAL PERSONS,TOTAL AUTO,TOTAL AUTO PERSONS,TOTAL LIGHT TRUCKS,TOTAL TRUCKS (EXCLUDING LIGHT TRUCKS),TOTAL TRANSIT,TOTAL TRANSIT PERSONS,TOTAL BUSES,TOTAL BUS PASSENGERS,TOTAL LOCAL BUSES,TOTAL LOCAL BUS PASSENGERS,TOTAL BICYCLES,TOTAL MOTORCYCLES,TOTAL SUBWAY PASSENGERS,TOTAL GO TRAIN PASSENGERS,TOTAL PEDESTRIANS
1006O CNR Bala Subdivision (Outbound),East/North/South,25,62725,74053,54481,60444,4284,3010,1281,13609,950,7155,592,5691,291,0,6306,148,0
1007I CNR Uxbridge Subdivision (Inbound),West,16,72796,109082,65174,76415,4582,2102,1178,32667,938,16277,551,14562,85,0,5223,11167,0
1007O CNR Uxbridge Subdivision (Outbound),East,15,36235,45597,30918,35739,2718,1803,973,9858,796,7405,507,5925,66,0,2258,195,0
1008I Eglinton Avenue-Humber River to CNR Uxbridge Subdivision (Inbound),South,5,6783,15460,5803,7084,652,241,150,8376,87,1115,48,1011,18,0,0,7261,0
1008O Eglinton Avenue-Humber River to CNR Uxbridge Subdivision (Outbound),North,2,5011,6435,4270,4815,428,192,121,1620,121,1620,92,1422,23,0,0,0,0
1009I Hwy 401 South (Inbound),East/South/West,49,189572,282649,165754,191838,14564,6864,3383,90811,2390,32111,1012,20979,255,0,50684,8016,0
1009O Hwy 401 South (Outbound),East/North/West,48,174053,209839,152491,172928,13649,5737,3040,36911,2176,22793,982,15607,280,0,14118,0,0
1010I Hwy 401 North (Inbound),East/South/West,44,170959,230562,147172,169325,14250,7535,2671,61237,2002,25305,910,19175,219,0,28230,7702,0
1010O Hwy 401 North (Outbound),East/North/West,44,162002,189113,141870,161017,12505,5848,2301,28096,1779,19652,886,14868,242,0,8444,0,0
1011I Taylor Creek-Victoria Park (Inbound),West,2,0,11800,0,0,0,0,100,11800,0,0,0,0,0,0,0,11800,0
1011O Taylor Creek-Victoria Park (Outbound),East,1,0,177,0,0,0,0,37,177,0,0,0,0,0,0,0,177,0
1012I Railway Cordon North (North Toronto Subdivision) (Inbound),South,14,21907,78047,20007,23961,1042,546,960,54086,312,5787,197,5053,682,0,48299,0,0
1012O Railway Cordon North (North Toronto Subdivision) (Outbound),North,14,11236,33585,9837,11148,783,360,886,22437,256,3027,174,2601,260,0,19410,0,0
1014I Central Area Cordon West (Bathurst St) (After 1986) (Inbound),East,24,33931,96492,31268,38011,1410,888,824,58481,365,5981,190,4758,852,0,29974,22526,0
1014O Central Area Cordon West (Bathurst St) (After 1986) (Outbound),West,21,20956,31327,18470,20584,1304,852,726,10743,330,3484,177,1941,210,0,7015,244,0
1031I Railway Cordon West (Newmarket Subdivision) (Inbound),East/North,17,33263,94642,30330,36333,1467,1030,889,58309,436,7142,238,5901,512,0,28641,22526,0
1031O Railway Cordon West (Newmarket Subdivision) (Outbound),South/West,15,22281,31645,19661,22490,1337,930,719,9155,353,3282,202,1980,195,0,5629,244,0
1035I Central Area Cordon East (Don River) (Inbound),North/South/West,15,31803,86705,28945,35585,1670,898,751,51120,290,4346,144,3050,702,0,32237,14537,0
1035O Central Area Cordon East (Don River) (Outbound),East/North/South,13,15757,23126,13381,15013,1393,773,541,8113,210,1659,134,1166,199,0,6306,148,0
1058I Central Area Cordon North (Inbound),South,6,13518,64978,12685,14880,477,262,742,50098,94,1799,44,1317,467,0,48299,0,0
1058O Central Area Cordon North (Outbound),North,6,6050,25805,5390,5881,413,170,707,19924,77,514,42,232,180,0,19410,0,0
1059I Downtown Cordon North (Davenport Rd.) (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059O Downtown Cordon North (Davenport Rd.) (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1061I Downtown Core Cordon North-Dundas St (Inbound),South/West,11,5344,55072,4821,5549,251,140,768,49523,132,1816,56,1131,373,0,47707,0,0
1061O Downtown Core Cordon North-Dundas St (Outbound),East/North,11,4392,14955,3850,4113,286,149,725,10842,107,870,56,514,103,0,9972,0,0
1062I Downtown Core Cordon South-Front St (Inbound),North,7,0,37063,0,0,0,0,284,37063,0,0,0,0,0,0,0,37063,0
1062O Downtown Core Cordon South-Front St (Outbound),South,3,0,392,0,0,0,0,97,392,0,0,0,0,0,0,0,392,0
1065I Downtown Core Cordon West-University Ave (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1065O Downtown Core Cordon West-University Ave (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066I Downtown Core Cordon East-Jarvis St (Inbound),West,8,10282,17105,9407,12154,470,221,184,4951,184,4951,110,4630,305,0,0,0,0
1066O Downtown Core Cordon East-Jarvis St (Outbound),East,8,4095,5014,3547,3590,255,161,132,1424,132,1424,83,1206,114,0,0,0,0
1070I Suburban West Boundary (Humber River) (Inbound),East/North/South,12,42101,85649,38120,45763,2421,1112,918,39886,448,4336,190,1997,81,0,13275,22275,0
1070O Suburban West Boundary (Humber River ) (Outbound),North/South/West,11,25364,34583,22778,26345,1687,611,684,8238,288,2432,123,1471,108,0,5562,244,0
1071I Suburban North Boundary (Hwy 401 South) (Inbound),East/South,23,95168,143510,83983,96887,7314,2734,1763,46623,1137,14839,451,9275,170,0,28230,3554,0
1071O Suburban North Boundary (Hwy 401 South) (Outbound),North/West,21,83496,103547,73663,83533,6408,2398,1549,20014,1027,11570,444,7922,148,0,8444,0,0
1072I Suburban East Boundary (Uxbridge Subdivision) (Inbound),West,9,26775,55374,23508,28556,2241,506,760,26818,520,10428,324,9946,51,0,5223,11167,0
1072O Suburban East Boundary (Uxbridge Subdivision) (Outbound),East,8,12504,19113,10326,12285,1278,410,667,6828,490,4375,337,3836,43,0,2258,195,0
1081I Extended Core Cordon West (Inbound),East/South,19,28170,58243,25850,30906,1166,843,470,27337,311,4811,154,3361,532,0,0,22526,0
1081O Extended Core Cordon West (Outbound),North/West,18,22829,27183,20510,23573,1214,863,302,3610,242,3366,108,2021,217,0,0,244,0
1082I Extended Core Cordon North (South of Dundas St) (Inbound),South/West,14,9647,60218,8798,10230,479,218,788,49988,152,2281,56,1131,583,0,47707,0,0
1082O Extended Core Cordon North (South of Dundas St) (Outbound),East/North,15,7146,18407,6386,7102,428,198,752,11305,134,1333,56,514,147,0,9972,0,0
1083I Extended Core Cordon East (West of Jarvis) (Inbound),West,14,24606,46739,22194,26843,1387,766,384,19896,259,5359,131,4664,361,0,0,14537,0
1083O Extended Core Cordon East (West of Jarvis) (Outbound),East,12,13985,15224,12026,13325,1101,673,222,1899,185,1751,105,1308,170,0,0,148,0
1084I Downtown Cordon West (University Ave: Front-Davenport) (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084O Downtown Cordon West (University Ave: Front-Davenport) (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085I Downtown Cordon East (Jarvis: Front-Bloor) (Inbound),West,8,10282,17105,9407,12154,470,221,184,4951,184,4951,110,4630,305,0,0,0,0
1085O Downtown Cordon East (Jarvis: Front-Bloor) (Outbound),East,8,4095,5014,3547,3590,255,161,132,1424,132,1424,83,1206,114,0,0,0,0
1799I Central Area Cordon (After 1986)  (Inbound),East/North/South/West,45,79252,248175,72898,88476,3557,2048,2317,159699,749,12126,378,9125,2021,0,110510,37063,0
1799O Central Area Cordon (After 1986)  (Outbound),East/North/South/West,40,42763,80258,37241,41478,3110,1795,1974,38780,617,5657,353,3339,589,0,32731,392,0
1800I Extended Core Cordon (Inbound),East/South/West,47,62423,165200,56842,67979,3032,1827,1642,97221,722,12451,341,9156,1476,0,47707,37063,0
1800O Extended Core Cordon (Outbound),East/North/West,45,43960,60814,38922,44000,2743,1734,1276,16814,561,6450,269,3843,534,0,9972,392,0
1801I Metro Boundary Cordon (Inbound),East/South/West,70,237869,290620,210125,242095,16791,9565,1666,48525,1388,16833,247,1121,142,0,0,31692,0
1801O Metro Boundary Cordon (Outbound),East/North/West,66,152771,161699,130913,148816,11949,8791,1227,12883,1118,12365,231,2908,144,0,0,518,0
1802I Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Inbound),East/North/South/West,44,164044,284533,145611,171206,11976,4352,3441,113327,2105,29603,965,21218,302,0,46728,36996,0
1802O Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Outbound),East/North/South/West,40,121364,157243,106767,122163,9373,3419,2900,35080,1805,18377,904,13229,299,0,16264,439,0
1803I Railway Cordon-CNR-CPR-Don River (Inbound),East/North/South/West,46,86973,259394,79282,95879,4179,2474,2600,163515,1038,17275,579,14004,1896,0,109177,37063,0
1803O Railway Cordon-CNR-CPR-Don River (Outbound),East/North/South/West,42,49274,88356,42879,48651,3513,2063,2146,39705,819,7968,510,5747,654,0,31345,392,0
1804I Downtown Cordon-University-Davenport-Jarvis-Front (Inbound),North/West,15,10282,54168,9407,12154,470,221,468,42014,184,4951,110,4630,305,0,0,37063,0
1804O Downtown Cordon-University-Davenport-Jarvis-Front (Outbound),East/South,11,4095,5406,3547,3590,255,161,229,1816,132,1424,83,1206,114,0,0,392,0
1806I Downtown Core Cordon-University-Dundas-Jarvis-Front (Inbound),North/South/West,26,15626,109240,14228,17703,721,361,1236,91537,316,6767,166,5761,678,0,47707,37063,0
1806O Downtown Core Cordon-University-Dundas-Jarvis-Front (Outbound),East/North/South,22,8487,20361,7397,7703,541,310,954,12658,239,2294,139,1720,217,0,9972,392,0
1856I GO Rail (Inbound),East/North/South/West,36,0,166497,0,0,0,0,1342,166497,0,0,0,0,0,0,0,166497,0
1856O GO Rail (Outbound),East/South/West,13,0,1918,0,0,0,0,437,1918,0,0,0,0,0,0,0,1918,0
